time_s,x,y
33.083,3.665,0.064
33.183,3.665,0.064
33.298,3.665,0.064
33.408,3.665,0.064
33.514,3.665,0.064
33.615,3.665,0.064
33.723,3.665,0.064
33.833,3.665,0.064
33.942,3.665,0.064
34.043,3.665,0.064
34.147,3.665,0.064
34.251,3.665,0.064
34.361,3.665,0.064
34.471,3.665,0.064
34.580,3.665,0.064
34.681,3.665,0.064
34.784,3.665,0.064
34.884,3.665,0.064
34.984,3.665,0.064
35.085,3.665,0.064
35.185,3.665,0.064
35.285,3.665,0.064
35.387,3.665,0.064
35.491,3.665,0.064
35.602,3.665,0.064
35.702,3.665,0.064
35.810,3.665,0.064
35.920,3.665,0.064
36.021,3.665,0.064
36.124,3.665,0.064
36.235,3.665,0.064
36.345,3.665,0.064
36.454,3.665,0.064
36.564,3.665,0.064
36.674,3.665,0.064
36.783,3.665,0.064
36.886,3.665,0.064
36.986,3.665,0.064
37.086,3.665,0.064
37.186,3.665,0.064
37.286,3.665,0.064
37.386,3.665,0.064
37.486,3.665,0.064
37.586,3.665,0.064
37.693,3.665,0.064
37.804,3.665,0.064
37.913,3.665,0.064
38.023,3.665,0.064
38.133,3.665,0.064
38.243,3.665,0.064
38.353,3.665,0.064
38.463,3.665,0.064
38.573,3.665,0.064
38.683,3.665,0.064
38.783,3.665,0.064
38.888,3.665,0.064
38.988,3.665,0.064
39.088,3.665,0.064
39.192,3.665,0.064
39.302,3.665,0.064
39.412,3.665,0.064
39.514,3.665,0.064
39.616,3.665,0.064
39.726,3.665,0.064
39.836,3.665,0.064
39.945,3.665,0.064
40.055,3.665,0.064
40.166,3.665,0.064
40.276,3.665,0.064
40.387,3.665,0.064
40.489,3.665,0.064
40.591,3.665,0.064
40.701,3.665,0.064
40.804,3.665,0.064
40.912,3.665,0.064
41.013,3.665,0.064
41.113,3.665,0.064
41.213,3.665,0.064
41.316,3.665,0.064
41.417,3.665,0.064
41.526,3.665,0.064
41.626,3.665,0.064
41.732,3.665,0.064
41.847,3.665,0.064
41.957,3.665,0.064
42.064,3.665,0.064
42.165,3.665,0.064
42.273,3.665,0.064
42.373,3.665,0.064
42.474,3.665,0.064
42.574,3.665,0.064
42.680,3.665,0.064
42.782,3.665,0.064
42.882,3.665,0.064
42.992,3.665,0.064
43.092,3.665,0.064
43.192,3.665,0.064
43.292,3.665,0.064
43.393,3.665,0.064
43.494,3.665,0.064
43.597,3.665,0.064
43.712,3.665,0.064
43.819,3.665,0.064
43.931,3.665,0.064
44.042,3.665,0.064
44.151,3.665,0.064
44.261,3.665,0.064
44.361,3.665,0.064
44.461,3.665,0.064
44.562,3.665,0.064
44.663,3.665,0.064
44.764,3.665,0.064
44.875,3.665,0.064
44.984,3.665,0.064
45.093,3.665,0.064
45.194,3.665,0.064
45.294,3.665,0.064
45.394,3.665,0.064
45.496,3.665,0.064
45.611,3.665,0.064
45.721,3.665,0.064
45.831,3.665,0.064
45.941,3.665,0.064
46.045,3.665,0.064
46.145,3.665,0.064
46.246,3.665,0.064
46.347,3.665,0.064
46.447,3.665,0.064
46.548,3.665,0.064
46.648,3.665,0.064
46.748,3.665,0.064
46.849,3.665,0.064
46.949,3.665,0.064
47.050,3.665,0.064
47.150,3.665,0.064
47.257,3.665,0.064
47.357,3.665,0.064
47.457,3.665,0.064
47.565,3.665,0.064
47.665,3.665,0.064
47.766,3.665,0.064
47.866,3.665,0.064
47.977,3.665,0.064
48.086,3.665,0.064
48.191,3.665,0.064
48.296,3.665,0.064
48.396,3.665,0.064
48.496,3.665,0.064
48.596,3.665,0.064
48.696,3.665,0.064
48.797,3.665,0.064
48.897,3.665,0.064
48.998,3.665,0.064
49.099,3.665,0.064
49.199,3.665,0.064
49.299,3.665,0.064
49.414,3.665,0.064
49.515,3.665,0.064
49.615,3.665,0.064
49.715,3.665,0.064
49.816,3.665,0.064
49.917,3.665,0.064
50.031,3.665,0.064
50.131,3.665,0.064
50.242,3.665,0.064
50.352,3.665,0.064
50.462,3.665,0.064
50.564,3.665,0.064
50.664,3.665,0.064
50.764,3.665,0.064
50.865,3.665,0.064
50.965,3.665,0.064
51.065,3.665,0.064
51.166,3.665,0.064
51.266,3.665,0.064
51.380,3.665,0.064
51.490,3.665,0.064
51.590,3.665,0.064
51.694,3.665,0.064
51.798,3.665,0.064
51.898,3.665,0.064
