time_s,x,y
18.402,1.443,0.517
18.502,1.457,0.497
18.603,1.457,0.497
18.712,1.477,0.482
18.813,1.504,0.476
18.914,1.540,0.478
19.019,1.573,0.485
19.119,1.573,0.485
19.220,1.605,0.504
19.320,1.629,0.521
19.421,1.645,0.534
19.531,1.656,0.548
19.631,1.665,0.558
19.731,1.665,0.558
19.833,1.675,0.563
19.934,1.693,0.561
20.034,1.717,0.557
20.148,1.745,0.543
20.251,1.745,0.543
20.351,1.774,0.532
20.458,1.798,0.526
20.558,1.822,0.525
20.659,1.822,0.525
20.763,1.843,0.537
20.867,1.862,0.561
20.968,1.877,0.590
21.068,1.886,0.624
21.183,1.884,0.658
21.284,1.879,0.685
21.384,1.879,0.685
21.485,1.874,0.704
21.586,1.870,0.716
21.700,1.868,0.726
21.801,1.872,0.735
21.901,1.872,0.735
22.001,1.884,0.748
22.102,1.902,0.764
22.216,1.925,0.779
22.317,1.948,0.798
22.417,1.948,0.798
22.530,1.964,0.818
22.640,1.972,0.840
22.740,1.970,0.865
22.840,1.957,0.895
22.941,1.957,0.895
23.050,1.937,0.922
23.150,1.910,0.942
23.251,1.881,0.954
23.352,1.860,0.962
23.464,1.841,0.966
23.564,1.841,0.966
23.667,1.829,0.966
23.768,1.820,0.967
23.880,1.812,0.972
23.984,1.807,0.988
24.096,1.803,1.015
24.206,1.803,1.015
24.306,1.802,1.047
24.414,1.796,1.073
24.515,1.783,1.094
24.616,1.765,1.110
24.729,1.740,1.119
24.829,1.740,1.119
24.930,1.706,1.120
25.031,1.673,1.113
25.146,1.644,1.095
25.256,1.620,1.076
25.367,1.605,1.059
25.469,1.605,1.059
25.569,1.596,1.045
25.679,1.589,1.034
25.780,1.584,1.027
25.881,1.571,1.025
25.990,1.571,1.025
26.101,1.553,1.029
26.212,1.529,1.041
26.312,1.501,1.053
26.416,1.478,1.060
26.531,1.457,1.059
26.643,1.436,1.048
26.749,1.436,1.048
26.849,1.418,1.027
26.949,1.404,0.999
27.053,1.397,0.967
27.162,1.402,0.933
27.278,1.407,0.907
27.381,1.407,0.907
27.491,1.413,0.889
27.601,1.422,0.877
27.702,1.427,0.868
27.811,1.427,0.860
27.913,1.427,0.860
28.022,1.419,0.850
28.122,1.403,0.834
28.224,1.377,0.821
28.325,1.355,0.806
28.428,1.339,0.788
28.537,1.339,0.788
28.647,1.331,0.768
28.757,1.332,0.747
28.865,1.343,0.721
28.965,1.362,0.697
29.069,1.390,0.678
29.180,1.390,0.678
29.280,1.420,0.668
29.384,1.442,0.660
29.494,1.459,0.659
29.595,1.471,0.660
29.698,1.480,0.662
29.808,1.480,0.662
29.913,1.488,0.657
30.023,1.492,0.643
30.123,1.494,0.619
30.227,1.493,0.589
30.328,1.493,0.589
30.428,1.496,0.565
30.529,1.504,0.545
30.644,1.520,0.528
30.755,1.541,0.518
30.856,1.573,0.516
30.968,1.573,0.516
31.068,1.605,0.520
31.169,1.635,0.535
31.270,1.656,0.551
31.371,1.673,0.566
31.471,1.673,0.566
31.571,1.684,0.577
31.672,1.690,0.587
31.773,1.694,0.592
31.873,1.706,0.592
31.982,1.706,0.592
32.084,1.722,0.585
32.185,1.743,0.567
32.285,1.767,0.551
32.385,1.790,0.540
32.486,1.790,0.540
32.587,1.811,0.537
32.688,1.832,0.543
32.788,1.851,0.558
32.889,1.869,0.582
32.989,1.869,0.582
33.090,1.882,0.609
33.191,1.884,0.642
33.296,1.884,0.669
33.397,1.884,0.669
33.501,1.880,0.687
33.601,1.878,0.700
33.701,1.874,0.708
33.813,1.875,0.714
33.913,1.885,0.723
34.018,1.885,0.723
34.119,1.902,0.733
34.220,1.929,0.741
34.320,1.953,0.754
34.421,1.953,0.754
34.521,1.971,0.766
34.632,1.984,0.781
34.742,1.989,0.803
34.852,1.985,0.832
34.962,1.973,0.859
35.067,1.951,0.885
35.181,1.951,0.885
35.291,1.923,0.903
35.391,1.902,0.916
35.496,1.887,0.922
35.597,1.873,0.922
35.698,1.865,0.925
35.798,1.865,0.925
35.899,1.860,0.931
36.009,1.857,0.945
36.119,1.857,0.968
36.220,1.865,0.997
36.321,1.867,1.023
36.430,1.867,1.023
36.540,1.865,1.045
36.650,1.855,1.064
36.765,1.835,1.078
36.867,1.806,1.088
36.971,1.775,1.090
37.072,1.775,1.090
37.173,1.744,1.082
37.283,1.715,1.068
37.383,1.697,1.057
37.484,1.686,1.048
37.594,1.686,1.048
37.704,1.678,1.037
37.819,1.672,1.031
37.921,1.661,1.031
38.027,1.646,1.041
38.139,1.628,1.059
38.251,1.605,1.081
38.351,1.605,1.081
38.463,1.584,1.095
38.572,1.565,1.103
38.673,1.544,1.103
38.773,1.520,1.092
38.882,1.499,1.071
38.983,1.499,1.071
39.084,1.483,1.046
39.188,1.476,1.014
39.289,1.471,0.986
39.390,1.471,0.968
39.495,1.471,0.968
39.595,1.473,0.956
39.696,1.477,0.947
39.796,1.478,0.942
39.898,1.468,0.934
39.998,1.468,0.934
40.099,1.452,0.927
40.200,1.424,0.924
40.301,1.395,0.919
40.417,1.373,0.912
40.530,1.357,0.899
40.635,1.357,0.899
40.750,1.348,0.881
40.851,1.345,0.854
40.952,1.353,0.824
41.064,1.369,0.795
41.168,1.393,0.772
41.282,1.393,0.772
41.385,1.414,0.756
41.485,1.430,0.749
41.598,1.443,0.745
41.707,1.455,0.744
41.808,1.455,0.744
41.917,1.461,0.738
42.018,1.459,0.723
42.123,1.456,0.701
42.223,1.445,0.676
42.325,1.445,0.676
42.426,1.438,0.652
42.530,1.438,0.631
42.631,1.443,0.612
42.741,1.460,0.595
42.841,1.488,0.581
42.950,1.488,0.581
43.050,1.518,0.574
43.152,1.552,0.577
43.259,1.582,0.587
43.359,1.602,0.595
43.467,1.602,0.595
43.568,1.617,0.603
43.681,1.627,0.611
43.794,1.635,0.615
43.894,1.645,0.613
43.997,1.659,0.602
44.110,1.675,0.583
44.214,1.675,0.583
44.315,1.692,0.560
44.415,1.709,0.540
44.517,1.728,0.529
44.623,1.751,0.527
44.732,1.776,0.535
44.842,1.776,0.535
44.943,1.802,0.553
45.043,1.824,0.576
45.144,1.836,0.605
45.249,1.836,0.605
45.349,1.844,0.633
45.464,1.846,0.654
45.574,1.846,0.669
45.684,1.844,0.682
45.798,1.842,0.689
45.898,1.853,0.697
46.011,1.853,0.697
46.121,1.869,0.702
46.223,1.896,0.703
46.330,1.926,0.708
46.431,1.947,0.715
46.532,1.966,0.727
46.633,1.966,0.727
46.733,1.978,0.746
46.848,1.981,0.773
46.949,1.976,0.805
47.058,1.966,0.835
47.169,1.944,0.862
47.269,1.944,0.862
47.381,1.926,0.882
47.494,1.912,0.893
47.605,1.898,0.900
47.715,1.889,0.904
47.816,1.885,0.910
47.917,1.885,0.910
48.017,1.887,0.924
48.117,1.893,0.945
48.230,1.905,0.971
48.341,1.913,0.997
48.449,1.916,1.019
48.560,1.914,1.039
48.673,1.914,1.039
48.785,1.901,1.058
48.885,1.875,1.076
48.998,1.844,1.087
49.108,1.811,1.090
49.219,1.779,1.085
49.329,1.757,1.081
49.429,1.757,1.081
49.531,1.742,1.074
49.641,1.733,1.067
49.751,1.728,1.064
49.851,1.719,1.069
49.965,1.707,1.081
50.067,1.707,1.081
50.167,1.691,1.100
50.267,1.677,1.127
50.377,1.660,1.147
50.482,1.644,1.162
50.585,1.625,1.169
50.686,1.625,1.169
50.801,1.601,1.167
50.902,1.575,1.153
51.012,1.551,1.133
51.113,1.534,1.105
51.223,1.524,1.078
51.333,1.524,1.078
51.434,1.520,1.058
51.534,1.518,1.044
51.647,1.520,1.034
51.747,1.520,1.029
51.848,1.520,1.029
51.950,1.512,1.026
52.060,1.497,1.025
52.161,1.471,1.026
52.261,1.442,1.028
52.369,1.418,1.026
52.484,1.418,1.026
52.594,1.400,1.019
52.699,1.387,1.003
52.809,1.381,0.979
52.909,1.381,0.949
53.012,1.381,0.949
53.112,1.388,0.919
53.215,1.407,0.890
53.329,1.426,0.869
53.434,1.440,0.856
53.535,1.453,0.849
53.636,1.453,0.849
53.748,1.464,0.845
53.858,1.469,0.841
53.960,1.471,0.827
54.060,1.466,0.808
54.170,1.452,0.786
54.282,1.452,0.786
54.391,1.440,0.761
54.497,1.433,0.740
54.597,1.435,0.719
54.698,1.446,0.699
54.799,1.467,0.682
54.900,1.467,0.682
55.013,1.497,0.668
55.113,1.530,0.661
55.217,1.561,0.663
55.332,1.585,0.666
55.432,1.585,0.666
55.534,1.601,0.671
55.640,1.614,0.678
55.741,1.622,0.682
55.841,1.630,0.679
55.949,1.640,0.667
56.059,1.640,0.667
56.160,1.653,0.647
56.261,1.664,0.620
56.362,1.677,0.597
56.462,1.691,0.582
56.563,1.691,0.582
56.668,1.709,0.574
56.778,1.732,0.575
56.884,1.761,0.587
56.997,1.787,0.606
57.107,1.808,0.632
57.217,1.821,0.659
57.327,1.821,0.659
57.427,1.829,0.678
57.530,1.832,0.694
57.640,1.830,0.706
57.740,1.831,0.711
57.845,1.831,0.711
57.951,1.841,0.716
58.061,1.858,0.718
58.171,1.881,0.716
58.281,1.909,0.713
58.391,1.934,0.714
58.502,1.954,0.719
58.615,1.954,0.719
58.725,1.971,0.733
58.834,1.981,0.758
58.935,1.984,0.789
59.047,1.980,0.819
59.159,1.967,0.851
59.271,1.950,0.876
59.384,1.950,0.876
59.484,1.937,0.893
59.586,1.926,0.901
59.686,1.916,0.908
59.786,1.911,0.914
59.886,1.912,0.925
59.987,1.912,0.925
