time_s,x,y
28.069,3.333,1.936
28.179,3.345,1.929
28.289,3.345,1.929
28.399,3.353,1.926
28.500,3.360,1.924
28.601,3.369,1.921
28.702,3.378,1.919
28.804,3.378,1.919
28.905,3.385,1.916
29.005,3.395,1.910
29.106,3.410,1.901
29.206,3.426,1.893
29.306,3.426,1.893
29.416,3.440,1.886
29.526,3.453,1.879
29.627,3.467,1.877
29.727,3.480,1.873
29.828,3.492,1.868
29.928,3.492,1.868
30.033,3.503,1.864
30.134,3.515,1.866
30.234,3.525,1.870
30.334,3.536,1.876
30.435,3.536,1.876
30.535,3.549,1.882
30.638,3.561,1.888
30.739,3.567,1.895
30.854,3.578,1.900
30.965,3.590,1.901
31.075,3.590,1.901
31.176,3.606,1.899
31.276,3.619,1.900
31.385,3.633,1.900
31.487,3.649,1.900
31.588,3.649,1.900
31.700,3.663,1.899
31.800,3.675,1.901
31.905,3.687,1.905
32.006,3.698,1.907
32.107,3.698,1.907
32.208,3.711,1.912
32.309,3.721,1.914
32.409,3.731,1.919
32.509,3.743,1.924
32.610,3.743,1.924
32.711,3.755,1.929
32.811,3.763,1.933
32.912,3.770,1.940
33.018,3.782,1.942
33.128,3.782,1.942
33.229,3.796,1.943
33.330,3.808,1.947
33.438,3.823,1.950
33.539,3.836,1.953
33.639,3.836,1.953
33.739,3.849,1.949
33.840,3.861,1.944
33.951,3.873,1.939
34.060,3.884,1.930
34.168,3.892,1.926
34.273,3.892,1.926
34.373,3.902,1.927
34.473,3.909,1.928
34.588,3.917,1.931
34.688,3.924,1.931
34.789,3.933,1.929
34.889,3.933,1.929
34.989,3.946,1.924
35.089,3.961,1.915
35.200,3.976,1.909
35.301,3.989,1.903
35.401,3.989,1.903
35.502,4.003,1.899
35.603,4.017,1.895
35.707,4.029,1.892
35.821,4.041,1.887
35.923,4.041,1.887
36.035,4.052,1.885
36.145,4.063,1.888
36.246,4.075,1.891
36.351,4.086,1.896
36.455,4.094,1.907
36.556,4.094,1.907
36.664,4.105,1.914
36.764,4.112,1.922
36.864,4.120,1.929
36.965,4.132,1.932
37.071,4.132,1.932
37.173,4.147,1.933
37.274,4.161,1.934
37.374,4.175,1.935
37.475,4.190,1.936
37.587,4.203,1.937
37.697,4.203,1.937
37.804,4.217,1.940
37.914,4.227,1.944
38.015,4.238,1.942
38.115,4.250,1.936
38.215,4.250,1.936
38.315,4.263,1.930
38.421,4.271,1.926
38.521,4.278,1.924
38.622,4.286,1.920
38.723,4.286,1.920
38.835,4.293,1.918
38.937,4.302,1.914
39.047,4.314,1.907
39.148,4.329,1.899
39.249,4.329,1.899
39.351,4.343,1.896
39.451,4.357,1.892
39.552,4.369,1.887
39.652,4.382,1.883
39.755,4.382,1.883
39.856,4.393,1.880
39.957,4.404,1.880
40.064,4.415,1.880
40.179,4.425,1.882
40.279,4.436,1.885
40.379,4.436,1.885
40.486,4.446,1.892
40.596,4.456,1.900
40.697,4.465,1.906
40.806,4.472,1.912
40.917,4.481,1.917
41.027,4.495,1.917
41.137,4.495,1.917
41.247,4.509,1.919
41.354,4.521,1.921
41.456,4.535,1.924
41.557,4.549,1.924
41.670,4.560,1.927
41.770,4.560,1.927
41.872,4.572,1.931
41.973,4.582,1.938
42.074,4.593,1.939
42.189,4.604,1.936
42.304,4.616,1.933
42.407,4.616,1.933
42.523,4.626,1.928
42.632,4.634,1.923
42.742,4.640,1.919
42.842,4.647,1.917
42.943,4.647,1.917
43.043,4.656,1.912
43.144,4.670,1.905
43.255,4.684,1.900
43.355,4.697,1.898
43.467,4.712,1.894
43.576,4.712,1.894
43.686,4.723,1.892
43.787,4.734,1.889
43.888,4.744,1.887
43.990,4.755,1.887
44.091,4.755,1.887
44.191,4.766,1.890
44.291,4.777,1.893
44.392,4.787,1.899
44.493,4.795,1.907
44.606,4.803,1.914
44.707,4.803,1.914
44.807,4.811,1.923
44.919,4.820,1.928
45.020,4.833,1.930
45.121,4.847,1.931
45.221,4.847,1.931
45.322,4.861,1.932
45.434,4.874,1.934
45.536,4.888,1.936
45.638,4.899,1.938
45.739,4.910,1.942
45.839,4.910,1.942
45.940,4.919,1.946
46.040,4.930,1.941
46.140,4.943,1.936
46.240,4.943,1.936
46.356,4.955,1.932
46.456,4.965,1.925
46.557,4.974,1.920
46.658,4.979,1.918
46.758,4.979,1.918
46.858,4.986,1.916
46.959,4.995,1.911
47.059,5.009,1.904
47.159,5.022,1.898
47.259,5.022,1.898
47.362,5.036,1.895
47.462,5.050,1.890
47.563,5.063,1.888
47.664,5.074,1.886
47.764,5.074,1.886
47.865,5.083,1.882
47.967,5.093,1.880
48.072,5.104,1.881
48.172,5.116,1.885
48.273,5.116,1.885
48.386,5.128,1.889
48.487,5.138,1.897
48.588,5.147,1.903
48.689,5.154,1.909
48.789,5.154,1.909
48.901,5.164,1.917
49.011,5.175,1.921
49.111,5.190,1.921
49.212,5.203,1.920
49.323,5.217,1.922
49.433,5.231,1.925
49.543,5.231,1.925
49.644,5.242,1.926
49.744,5.252,1.928
49.850,5.262,1.932
49.960,5.273,1.936
50.070,5.283,1.938
50.171,5.283,1.938
50.272,5.296,1.933
50.384,5.307,1.928
50.485,5.317,1.926
50.586,5.324,1.921
50.687,5.324,1.921
50.789,5.332,1.918
50.902,5.338,1.915
51.011,5.350,1.910
51.111,5.365,1.905
51.212,5.365,1.905
51.323,5.378,1.900
51.424,5.389,1.895
51.525,5.402,1.891
51.639,5.411,1.888
51.749,5.424,1.887
51.849,5.424,1.887
51.950,5.435,1.886
52.051,5.445,1.885
52.152,5.455,1.887
52.252,5.468,1.890
52.352,5.468,1.890
52.457,5.479,1.897
52.559,5.488,1.904
52.659,5.493,1.909
52.760,5.498,1.917
52.860,5.498,1.917
