time_s,x,y
26.933,5.133,0.431
27.043,5.147,0.402
27.154,5.147,0.402
27.259,5.167,0.376
27.372,5.182,0.351
27.482,5.194,0.326
27.592,5.199,0.301
27.693,5.195,0.276
27.806,5.178,0.245
27.916,5.157,0.213
28.025,5.157,0.213
28.135,5.134,0.184
28.243,5.103,0.164
28.354,5.075,0.147
28.464,5.058,0.131
28.574,5.047,0.117
28.674,5.047,0.117
28.775,5.037,0.104
28.876,5.032,0.091
28.981,5.023,0.092
29.091,5.020,0.093
29.191,5.016,0.092
29.291,5.016,0.092
29.393,5.009,0.089
29.498,4.998,0.085
29.607,4.982,0.082
29.708,4.959,0.087
29.810,4.959,0.087
29.920,4.928,0.098
30.020,4.900,0.117
30.126,4.876,0.139
30.235,4.860,0.162
30.339,4.850,0.180
30.453,4.845,0.195
30.554,4.845,0.195
30.655,4.841,0.208
30.756,4.841,0.213
30.870,4.833,0.215
30.971,4.819,0.209
31.072,4.819,0.209
31.172,4.797,0.198
31.273,4.770,0.187
31.385,4.749,0.179
31.489,4.730,0.174
31.598,4.730,0.174
31.708,4.707,0.178
31.822,4.681,0.196
31.932,4.657,0.224
32.038,4.640,0.252
32.148,4.632,0.284
32.249,4.632,0.284
32.357,4.628,0.317
32.458,4.626,0.338
32.570,4.629,0.354
32.673,4.633,0.366
32.773,4.634,0.373
32.874,4.634,0.373
32.975,4.628,0.382
33.075,4.610,0.391
33.175,4.582,0.398
33.276,4.554,0.409
33.388,4.534,0.417
33.500,4.534,0.417
33.606,4.518,0.430
33.718,4.507,0.455
33.824,4.502,0.489
33.936,4.509,0.525
34.037,4.523,0.557
34.138,4.523,0.557
34.245,4.544,0.585
34.347,4.560,0.606
34.449,4.573,0.619
34.559,4.587,0.626
34.671,4.596,0.630
34.772,4.596,0.630
34.885,4.601,0.636
34.995,4.601,0.651
35.099,4.593,0.673
35.206,4.576,0.699
35.310,4.576,0.699
35.424,4.561,0.746
35.534,4.561,0.746
35.645,4.565,0.769
35.755,4.579,0.795
35.857,4.605,0.819
35.967,4.638,0.836
36.077,4.671,0.846
36.178,4.671,0.846
36.287,4.700,0.849
36.389,4.725,0.848
36.489,4.744,0.846
36.593,4.758,0.842
36.703,4.766,0.840
36.805,4.766,0.840
36.905,4.774,0.842
37.016,4.783,0.855
37.126,4.790,0.879
37.226,4.795,0.909
37.326,4.795,0.909
37.434,4.806,0.933
37.547,4.821,0.949
37.660,4.842,0.961
37.760,4.869,0.966
37.861,4.901,0.961
37.971,4.901,0.961
38.071,4.933,0.949
38.186,4.959,0.930
38.286,4.980,0.908
38.392,4.992,0.891
38.492,5.000,0.876
38.593,5.000,0.876
38.693,5.003,0.864
38.794,5.006,0.858
38.894,5.015,0.855
38.995,5.015,0.855
39.095,5.033,0.858
39.197,5.056,0.872
39.299,5.079,0.885
39.408,5.101,0.890
39.508,5.123,0.887
39.610,5.123,0.887
39.712,5.146,0.877
39.825,5.167,0.856
39.925,5.183,0.825
40.035,5.196,0.793
40.145,5.196,0.793
40.255,5.196,0.759
40.355,5.192,0.732
40.458,5.189,0.713
40.567,5.184,0.701
40.668,5.179,0.694
40.768,5.180,0.688
40.872,5.180,0.688
40.977,5.186,0.679
41.077,5.205,0.669
41.177,5.230,0.662
41.277,5.230,0.662
41.378,5.251,0.653
41.479,5.269,0.640
41.587,5.283,0.621
41.687,5.288,0.598
41.791,5.285,0.568
41.891,5.285,0.568
41.993,5.273,0.537
42.093,5.256,0.509
42.193,5.232,0.488
42.294,5.232,0.488
42.394,5.214,0.473
42.494,5.199,0.464
42.595,5.188,0.459
42.707,5.180,0.458
42.808,5.180,0.458
42.912,5.177,0.453
43.043,5.177,0.439
43.144,5.184,0.418
43.244,5.194,0.395
43.359,5.199,0.373
43.460,5.199,0.373
43.561,5.200,0.352
43.661,5.194,0.332
43.761,5.175,0.313
43.861,5.143,0.297
43.961,5.110,0.287
44.061,5.110,0.287
44.161,5.078,0.286
44.276,5.049,0.292
44.377,5.027,0.299
44.478,5.013,0.305
44.578,5.013,0.305
44.687,5.004,0.313
44.787,4.999,0.316
44.887,4.992,0.315
44.993,4.980,0.304
45.094,4.980,0.304
45.209,4.969,0.283
45.324,4.955,0.260
45.424,4.942,0.242
45.527,4.926,0.229
45.628,4.903,0.225
45.729,4.903,0.225
45.831,4.873,0.231
45.931,4.842,0.246
46.039,4.816,0.265
46.144,4.796,0.292
46.244,4.796,0.292
46.345,4.783,0.316
46.455,4.777,0.334
46.565,4.774,0.347
46.665,4.775,0.357
46.777,4.775,0.361
46.877,4.775,0.361
46.992,4.768,0.366
47.094,4.750,0.364
47.194,4.724,0.356
47.308,4.698,0.351
47.410,4.678,0.350
47.525,4.660,0.358
47.626,4.660,0.358
47.726,4.642,0.375
47.827,4.627,0.403
47.927,4.621,0.435
48.028,4.621,0.435
48.128,4.621,0.467
48.235,4.632,0.498
48.336,4.641,0.523
48.437,4.650,0.539
48.538,4.650,0.539
48.640,4.662,0.549
48.755,4.669,0.556
48.861,4.673,0.560
48.961,4.669,0.569
49.061,4.653,0.583
49.161,4.653,0.583
49.272,4.631,0.598
49.377,4.613,0.614
49.490,4.603,0.632
49.600,4.599,0.652
49.708,4.599,0.652
49.810,4.601,0.679
49.923,4.617,0.710
50.023,4.641,0.735
50.123,4.668,0.754
50.227,4.697,0.766
50.328,4.697,0.766
50.428,4.717,0.773
50.528,4.733,0.776
50.630,4.743,0.776
50.730,4.750,0.775
50.831,4.750,0.775
50.932,4.757,0.779
51.033,4.761,0.791
51.133,4.756,0.817
51.244,4.749,0.845
51.344,4.749,0.845
51.444,4.747,0.868
51.544,4.755,0.887
51.644,4.768,0.904
51.745,4.791,0.917
51.846,4.791,0.917
51.954,4.822,0.924
52.055,4.856,0.923
52.159,4.888,0.912
52.259,4.911,0.901
52.374,4.911,0.901
52.475,4.927,0.890
52.580,4.938,0.880
52.680,4.945,0.870
52.780,4.949,0.866
52.881,4.949,0.866
52.983,4.958,0.868
53.083,4.973,0.878
53.194,4.986,0.898
53.300,5.001,0.920
53.400,5.018,0.934
53.508,5.018,0.934
53.608,5.038,0.939
53.708,5.063,0.939
53.823,5.090,0.927
53.923,5.114,0.904
54.027,5.134,0.878
54.128,5.134,0.878
54.228,5.146,0.848
54.328,5.150,0.820
54.443,5.152,0.801
54.556,5.151,0.787
54.659,5.151,0.787
54.769,5.148,0.776
54.870,5.149,0.773
54.970,5.156,0.766
55.077,5.176,0.762
55.190,5.201,0.767
55.290,5.201,0.767
55.393,5.225,0.768
55.494,5.247,0.763
55.594,5.265,0.752
55.694,5.276,0.729
55.794,5.276,0.729
55.894,5.280,0.698
56.008,5.277,0.664
56.108,5.268,0.634
56.209,5.253,0.609
56.311,5.253,0.609
56.411,5.238,0.591
56.512,5.229,0.579
56.625,5.220,0.572
56.726,5.214,0.568
56.826,5.212,0.561
56.939,5.212,0.561
57.044,5.217,0.548
57.144,5.231,0.531
57.244,5.248,0.515
57.345,5.261,0.496
57.455,5.261,0.496
57.565,5.269,0.476
57.666,5.269,0.454
57.766,5.257,0.431
57.867,5.235,0.409
57.968,5.235,0.409
58.068,5.209,0.391
58.178,5.179,0.380
58.278,5.150,0.378
58.380,5.130,0.378
58.480,5.130,0.378
58.592,5.117,0.379
58.693,5.108,0.381
58.793,5.103,0.383
58.893,5.098,0.379
58.993,5.098,0.379
59.094,5.092,0.365
59.194,5.091,0.340
59.308,5.085,0.315
59.409,5.079,0.293
59.509,5.068,0.273
59.609,5.068,0.273
59.722,5.050,0.258
59.828,5.022,0.253
59.928,4.987,0.257
